0,262.18501399999997,241.043258,0.020035999999999998
1467,249.07046799999998,355.525763,0.016452
2873,252.635469,248.227111,0.016092000000000002
4169,276.67458,241.01901,0.012281
5560,225.472112,357.189533,0.016739
6857,230.412619,261.48355699999996,0.015290999999999999
8077,278.789777,364.24559899999997,0.013957
9596,474.170436,357.971092,0.016914000000000002
11892,244.403344,353.843405,0.011375999999999999
13268,328.603152,240.660295,0.016531
14859,300.996186,1578.7468410000001,0.013908
17678,250.66265399999997,261.85098600000003,0.01433
18983,310.632764,254.64773000000002,0.016008
20518,248.26827200000002,381.949845,0.013586
21929,637.46248,362.489762,0.014759999999999999
24877,302.569839,1064.482054,0.016622
27187,276.54836,2113.619758,0.013626
30447,249.45211,373.225927,0.014341999999999999
31854,308.043448,358.870598,0.014355000000000001
33481,328.708724,364.30591699999997,0.013501
35197,218.957935,352.90884900000003,0.016333
36468,274.745114,248.902043,0.012756
37850,280.721507,352.817366,0.013823
39364,280.983276,241.19506700000002,0.016819
40767,243.6442,243.38528100000002,0.013511
42025,439.77077599999996,7.4622660000000005,0.015205999999999999
43843,2.057328,8.167009,0.013892
43896,2.2723430000000002,7.942134,0.016145
43952,1.566286,6.541162,0.016894000000000003
44002,1.570101,8.367741,0.016979
44058,7.052646,10.430165,0.016266
44135,1.5931700000000002,10.391957,0.016583999999999998
44190,1.887046,11.178037999999999,0.016644
44250,2.543742,10.108238,0.01637
44321,1.645533,11.286731,0.013914
44377,1.555533,11.286912,0.013602
44431,1.491416,13.967043,0.01706
44490,1.600836,10.160667,0.011802
44543,1.433876,11.409918,0.014048
44595,1.449313,9.185112,0.013841000000000001
44646,1.4459819999999999,11.178066000000001,0.013056
44698,1.55833,8.796909000000001,0.013756
44748,1.488395,10.536548,0.013871
44801,1.603407,11.70959,0.016532
44857,1.57303,10.207575,0.014771
44910,1.5944880000000001,11.292197,0.014187
44963,1.496448,11.33908,0.013973
45015,1.4757710000000002,12.942162999999999,0.01706
45070,1.47393,13.136761,0.014704
45126,1.494811,9.188659999999999,0.014049
45181,1.474609,10.138672,0.016003
45235,1.6079510000000001,12.442079999999999,0.016048
45289,1.603882,11.862052,0.016455
45341,1.661576,20.790877,0.016413
45408,1.434823,10.999485,0.014475
45461,1.440872,11.001315,0.014318
45519,1.5187849999999998,11.629406,0.017438000000000002
45574,1.484324,11.031085,0.013516
45628,1.42205,9.998024,0.014008
45679,1.719112,12.143922,0.016245000000000002
45734,1.463245,11.310867,0.016007
45788,1.641059,10.175764000000001,0.016777
45841,1.433033,12.569947999999998,0.013684
45896,1.6567299999999998,9.898369,0.016654
45953,1.541521,11.051537999999999,0.014653
46010,2.378041,11.749607000000001,0.016229999999999998
46069,1.500349,11.529565999999999,0.016954
46124,1.5444790000000002,12.407691999999999,0.014902
46177,1.454795,11.056318000000001,0.012335
46227,1.702898,12.969887,0.0125
46282,1.647662,10.176025,0.013637
46350,1.69466,11.297437,0.012707000000000001
46401,1.464467,11.646798,0.017118
46456,1.508143,11.450139,0.013772
46509,1.4258009999999999,11.100603000000001,0.013251
46561,1.686064,13.227498,0.012095
46617,1.43437,10.907148,0.011949
