0,Get,2574.4505809999996
0,Get,142.725716
0,Get,114.92918
0,Get,78.555522
0,Get,110.565604
0,Get,85.49807600000001
0,Get,108.491452
0,Get,108.439751
0,Get,95.219255
0,Get,117.680955
6632,Get,112.001996
6632,Get,16.333365999999998
6632,Get,99.76865699999999
6632,Get,84.47636899999999
6632,Get,117.02879800000001
6632,Get,101.868947
6632,Get,103.30313600000001
6632,Get,100.220013
6632,Get,22.567422
6632,Get,16.406608
7516,Get,16.142357999999998
7516,Get,102.519904
7516,Get,91.294015
7516,Get,16.931722
7516,Get,106.24533699999999
7516,Get,104.492425
7516,Get,96.45195
7516,Get,20.885144
7516,Get,90.41402900000001
7516,Get,99.419522
8326,Get,117.805855
8326,Get,140.191726
8326,Get,84.627623
8326,Get,108.82648999999999
8326,Get,107.547499
8326,Get,103.812614
8326,Get,87.99942800000001
8326,Get,111.51572
8326,Get,114.094149
8326,Get,16.89846
9399,Get,87.732008
9399,Get,84.491095
9399,Get,16.753132
9399,Get,93.7424
9399,Get,29.765545
9399,Get,56.150347000000004
9399,Get,125.40235899999999
9399,Get,103.13391
9399,Get,106.131978
9399,Get,81.515479
10251,Get,103.277617
10251,Get,82.49229
10251,Get,79.18266799999999
10251,Get,16.521278
10251,Get,91.770994
10251,Get,36.358278
10251,Get,90.920333
10251,Get,36.731545999999994
10251,Get,109.279299
10251,Get,86.065579
11139,Get,17.546625
11139,Get,86.037295
11139,Get,19.434745
11139,Get,17.127936
11139,Get,17.688043
11139,Get,87.432255
11139,Get,117.087386
11139,Get,91.200535
11139,Get,97.71139500000001
11139,Get,17.510886
11856,Get,86.345394
11856,Get,78.04010699999999
11856,Get,98.12283400000001
11856,Get,16.672884999999997
11856,Get,97.664737
11856,Get,111.824125
11856,Get,110.110846
11856,Get,92.575863
11856,Get,97.382514
11856,Get,109.245134
12880,Get,37.577296000000004
12880,Get,18.480178
12880,Get,92.394509
12880,Get,92.25252
12880,Get,100.600568
12880,Get,96.984687
12880,Get,16.322382
12880,Get,16.629076
12880,Get,22.796583
12880,Get,57.803508
13597,Get,84.600574
13597,Get,40.321939
13597,Get,98.74127
13597,Get,78.684191
13597,Get,80.737332
13597,Get,113.384373
13597,Get,23.534137
13597,Get,32.606479
13597,Get,93.369774
13597,Get,84.96703699999999
14416,Get,37.587481
14416,Get,92.819526
14416,Get,18.805771999999997
14416,Get,93.715216
14416,Get,16.988064
14416,Get,16.744523
14416,Get,93.651942
14416,Get,77.276737
14416,Get,99.51540200000001
14416,Get,408.52405400000004
15517,Get,184.81455499999998
15517,Get,95.039929
15517,Get,98.322038
15517,Get,20.393668
15517,Get,103.519079
15517,Get,76.91708799999999
15517,Get,86.978385
15517,Get,19.723485999999998
15517,Get,19.913904
15517,Get,100.779511
16464,Get,83.698875
16464,Get,20.128225999999998
16464,Get,19.762158
16464,Get,95.916765
16464,Get,19.989821000000003
16464,Get,19.607765999999998
16464,Get,81.74749200000001
16464,Get,29.171336999999998
16464,Get,105.31524
16464,Get,101.41827500000001
17181,Get,94.04238099999999
17181,Get,87.104397
17181,Get,23.907566000000003
17181,Get,94.330304
17181,Get,93.851857
17181,Get,143.780234
17181,Get,94.677712
17181,Get,38.5538
17181,Get,93.382012
17181,Get,98.727359
18205,Get,99.624859
18205,Get,113.747456
18205,Get,19.770896
18205,Get,82.867892
18205,Get,83.712604
18205,Get,92.157545
18205,Get,83.39110600000001
18205,Get,36.640459
18205,Get,94.38368299999999
18205,Get,40.269555
19126,Get,84.794767
19126,Get,80.81503199999999
19126,Get,17.558045
19126,Get,91.838441
19126,Get,24.472074
19126,Get,28.006149
19126,Get,19.87649
19126,Get,42.438500999999995
19126,Get,92.479082
19126,Get,84.38356700000001
19761,Get,120.477244
19761,Get,104.409087
19761,Get,88.617895
19761,Get,83.105108
19761,Get,103.25579499999999
19761,Get,14.212374
19761,Get,92.44658799999999
19761,Get,19.126101
19761,Get,37.956129
19761,Get,89.838414
20580,Get,20.036082
20580,Get,85.27967699999999
20580,Get,103.00924499999999
20580,Get,108.300994
20580,Get,70.832441
20580,Get,31.138758
20580,Get,64.251205
20580,Get,16.931509000000002
20580,Get,15.586767
20580,Get,93.478875
21302,Get,93.87264400000001
21302,Get,148.77133700000002
21302,Get,19.927069
21302,Get,32.288933
21302,Get,16.152716
21302,Get,15.724399
21302,Get,78.284962
21302,Get,22.277820000000002
21302,Get,39.985004999999994
21302,Get,102.812642
21939,Get,39.920856
21939,Get,88.16325
21939,Get,97.154404
21939,Get,91.266038
21939,Get,36.218948
21939,Get,103.475555
21939,Get,95.379823
21939,Get,18.713617
21939,Get,90.421419
21939,Get,126.796157
22796,Get,120.363102
22796,Get,12.495529
22796,Get,90.324957
22796,Get,41.242477
22796,Get,43.828818999999996
