0,Get,2.494015
0,Get,1.3682860000000001
0,Get,0.5593549999999999
28,Get,0.582075
28,Get,2.477621
28,Get,1.4025100000000001
56,Get,13.628866
56,Get,0.444783
56,Get,1.4912779999999999
95,Get,1.497698
95,Get,0.562034
95,Get,0.45981299999999997
121,Get,1.838772
121,Get,1.078816
121,Get,1.008065
148,Get,0.699142
148,Get,10.119498
148,Get,12.707898
196,Get,1.602701
196,Get,1.262696
196,Get,0.511818
223,Get,1.446999
223,Get,0.5168870000000001
223,Get,19.712960000000002
268,Get,0.596703
268,Get,5.9644449999999996
268,Get,1.452385
300,Get,1.649343
300,Get,1.320498
300,Get,0.692342
328,Get,0.544074
328,Get,1.445296
328,Get,1.252237
355,Get,1.454208
355,Get,0.601626
355,Get,0.421594
381,Get,0.571557
381,Get,0.5568230000000001
381,Get,0.43837200000000004
406,Get,1.454178
406,Get,1.2812940000000002
406,Get,1.246332
433,Get,0.953631
433,Get,0.615827
433,Get,0.546894
462,Get,1.5814030000000001
462,Get,1.405786
462,Get,18.918979
508,Get,1.453787
508,Get,0.597085
508,Get,0.417943
534,Get,1.507112
534,Get,1.326816
534,Get,0.5116069999999999
561,Get,1.552524
561,Get,12.771771
561,Get,0.5888570000000001
599,Get,0.743626
599,Get,8.870799
599,Get,0.652494
633,Get,0.666514
633,Get,17.807376
633,Get,1.095698
676,Get,0.623568
676,Get,1.469137
676,Get,6.829986
709,Get,1.462794
709,Get,0.5713699999999999
709,Get,7.76205
742,Get,0.7815409999999999
742,Get,0.448932
742,Get,0.464258
768,Get,1.12849
768,Get,0.788535
768,Get,1.889566
795,Get,6.021238
795,Get,15.762538999999999
795,Get,0.7904760000000001
840,Get,27.469996
840,Get,0.649365
840,Get,1.280427
893,Get,1.9963799999999998
893,Get,33.371660999999996
893,Get,1.361945
954,Get,1.144503
954,Get,0.9380700000000001
954,Get,19.367275
999,Get,0.7303350000000001
999,Get,6.823621
999,Get,1.253093
1031,Get,0.7845989999999999
1031,Get,0.604749
1031,Get,1.0097120000000002
1057,Get,0.670234
1057,Get,1.43767
1057,Get,0.436919
1083,Get,1.473919
1083,Get,0.5077900000000001
1083,Get,1.278318
1110,Get,13.108461
1110,Get,0.594583
1110,Get,1.358042
1149,Get,0.6364380000000001
1149,Get,1.440311
1149,Get,8.704573
1183,Get,1.486539
1183,Get,5.880527
1183,Get,0.529153
1215,Get,2.333796
1215,Get,14.527887
1215,Get,0.581821
1256,Get,0.619059
1256,Get,0.425322
1256,Get,0.435166
1281,Get,19.426132
1281,Get,0.765024
1281,Get,0.976795
