0,2815.778522,25.916285000000002,4708.164382999999
4708,300.086977,188.93211100000002,648.6772119999999
5357,12.893478,32.166499,86.573327
5444,13.733096999999999,27.309131,81.469796
5526,13.280737,37.846179,92.095538
5618,13.007773,32.385622000000005,84.907177
5704,13.798625,26.859287,80.172406
5784,15.677590000000002,21.928204,77.06417
5862,13.745868,28.320977,80.883351
5943,16.312886,31.922451,87.22249
6030,13.031393000000001,21.699514,74.466759
6105,13.464774,27.774193,81.20630700000001
6187,14.474235,29.960980000000003,84.740152
6272,13.173763,31.616014999999997,84.546499
6357,16.411083,40.398748,95.532948
6453,9.981742,45.34726,95.41525800000001
6548,13.406609,51.014827,109.90267300000001
6659,18.583520999999998,37.260715,98.154747
6757,12.124233,34.258835000000005,87.398921
6845,13.821344,35.733928,90.76629799999999
6936,13.424847999999999,37.516307999999995,92.70506400000001
7029,12.625159,34.620057,89.540627
7119,14.372707,33.916774,89.441958
7209,12.948301,35.150701999999995,90.858451
7300,11.432126,29.388005,82.767511
7383,14.619735,23.638223,80.97770799999999
7464,12.464275,29.976728,85.393037
7550,13.473106,35.793896,91.637542
7642,12.746118000000001,31.726591999999997,85.891642
7728,12.808073,30.631964,85.87269
7814,10.811494,31.423106,84.11004399999999
7899,15.992807,33.505068,90.55291799999999
7990,15.887247,28.690653,87.205513
8077,15.835911000000001,23.48391,81.18304699999999
8159,12.712483,24.569042,79.16565
8238,18.712099,31.358154,91.429374
8330,11.975181999999998,31.435786,85.602117
8416,12.417909,33.981588,87.35940000000001
8504,19.607976,36.432908,98.143841
8602,19.383778,28.226177,90.261066
8693,16.68861,39.436178000000005,97.738997
8791,18.251088,32.172688,91.606445
8883,16.480196999999997,29.685863,87.245294
8970,16.088096999999998,29.625324000000003,89.852974
9060,19.290692,26.889733,87.53255999999999
9148,23.323300000000003,27.13505,91.975423
9241,17.164724,38.928684,98.104159
9339,17.327516000000003,31.26529,91.269567
9431,16.229713999999998,26.984621999999998,84.176152
9515,17.271064,27.012109,86.182483
9602,17.919088,46.39421299999999,105.989958
9708,15.824711000000002,33.110564000000004,91.899877
9800,16.366057,34.45875,94.09731000000001
9895,16.880098999999998,35.222639,95.112805
9990,16.143694,34.759558000000006,95.217619
10086,18.96169,24.545361000000003,86.696438
10173,11.946695,33.138176,88.31591499999999
10262,15.972312999999998,32.274142,91.627197
10354,16.612834,31.436126,90.36562400000001
10445,16.32776,22.866271,82.60204
10528,12.430137,38.701516999999996,96.37307
10625,16.056790000000003,32.636345,91.876853
10717,15.777676000000001,41.65005,100.60596600000001
10818,15.485545,27.357157,86.265168
10905,15.236214,26.427305,86.151731
10991,16.324378,22.628348,81.80490499999999
11074,15.434668,30.609824,88.024751
11162,16.127171,24.92558,84.55484000000001
11247,18.270787,24.173925,85.536201
11333,15.574316,30.106264,88.92401199999999
11422,17.059233,24.485843,83.004922
11506,16.166905,30.997529999999998,88.413727
11595,15.958399000000002,30.419527,87.267558
11682,12.235555,25.508264,79.141239
11762,16.086495,23.872404,82.29936000000001
11845,17.546744999999998,36.59269,95.152394
11941,17.746732,29.91223,90.106912
12031,17.146718,24.959952,84.727604
12116,15.61293,24.560293,83.031951
12200,34.365004,32.586032,109.63562
12310,15.159407999999999,35.157896,91.70282300000001
12402,15.99375,30.858286,88.223069
12490,14.095857,27.994056999999998,83.43974399999999
12574,15.516017,23.898619,79.756159
12655,16.706779,29.285973,86.696294
12742,15.878843999999999,24.107799,80.981939
12823,16.452901,33.362269,92.522263
12916,16.099629,25.176119,84.147473
13000,16.01657,47.474685,107.08719699999999
13108,16.094511999999998,30.80012,89.319105
13197,15.713644999999998,31.812208000000002,88.396851
13286,12.490485000000001,30.880444,95.396464
13382,16.062376999999998,27.108787,83.42824999999999
13466,15.488284,28.921120000000002,84.70764899999999
13551,16.168891000000002,29.172916999999998,86.750519
13638,16.296834999999998,30.596203999999997,88.20984
13727,12.524102000000001,31.793277000000003,83.84859
13811,12.58082,31.107848,89.423746
13900,16.272199,36.830231,100.587366
14002,16.152251,26.663645,84.51974399999999
14087,13.499716,39.102247999999996,92.704922
14180,15.692009,30.791217999999997,87.83541699999999
14268,44.837631,31.031264,117.417978
14386,20.840698,30.980311999999998,92.70298700000001
14479,17.839509,21.444972,80.87262000000001
14560,13.164221,23.859218000000002,74.362755
14635,14.144276000000001,21.665447,76.45131199999999
14712,13.799626,25.711757,81.003909
14793,13.536344,22.096064,76.647117
14871,14.018722,37.489043,94.329148
14965,13.137177,28.210427,82.747423
15048,13.374207,21.922375000000002,77.924559
15127,12.848201999999999,31.133062,81.12696199999999
15208,13.27378,28.42841,83.540757
15292,15.986292999999998,22.299462,80.044562
15373,12.533961999999999,29.538554,82.6666
15456,14.349992,28.794989,82.41918
15538,13.325716,29.481704,85.636565
15624,13.753444,19.626374,74.21907399999999
15699,13.085402,30.014526999999998,84.20878699999999
15783,13.798229000000001,29.559207,82.944351
15867,13.171894,21.257465,71.965498
15939,10.568009,21.045101,74.780016
16014,15.5909,35.08257699999999,90.397804
16105,12.868984,26.457324,77.41904099999999
16183,12.610866999999999,20.945391,73.473841
16257,13.589167,34.347027000000004,88.65488500000001
16346,12.804789000000001,27.282040000000002,80.11017
16426,16.605104,20.619358000000002,73.28802900000001
16500,13.479251,29.780566,84.47798300000001
16585,18.58852,29.960929,86.565522
16672,15.062278000000001,35.74736,89.37450199999999
16761,12.619822,28.459907,89.791228
16852,11.204037,20.615146,68.29749100000001
16921,10.556071,28.994742,184.418733
17105,12.921719999999999,38.914273,93.785552
17200,15.460234999999999,26.305571999999998,204.01039400000002
17404,12.862865,19.916646,91.287586
17496,13.86343,31.567334000000002,209.9773
17706,10.467018999999999,32.149068,90.294177
17797,13.134425,34.369917,104.282747
17901,20.885399,28.365966999999998,180.723245
18082,14.236944,30.53831,181.543713
18264,13.266457,20.463195,180.35898699999998
18445,13.227043,31.979444000000004,132.343039
18578,13.784536,31.189600000000002,124.235086
18702,13.830468,22.256008,153.11861
18856,15.632022999999998,30.290886999999998,169.344198
19025,11.675533,28.548779,181.042442
19207,14.083722999999999,31.693544999999997,154.69888600000002
19362,9.933248,23.150579,180.055354
19543,10.072892,21.337163,162.34425099999999
19705,12.565936,19.634981,140.788365
